id,price
Cabai Rawit Merah/Aceh/2024-10-01,38645.94140625
Cabai Rawit Merah/Aceh/2024-10-02,38645.94140625
Cabai Rawit Merah/Aceh/2024-10-03,38645.94140625
Cabai Rawit Merah/Aceh/2024-10-04,38649.14453125
Cabai Rawit Merah/Aceh/2024-10-05,38649.14453125
Cabai Rawit Merah/Aceh/2024-10-06,38649.14453125
Cabai Rawit Merah/Aceh/2024-10-07,38649.14453125
Cabai Rawit Merah/Aceh/2024-10-08,38649.14453125
Cabai Rawit Merah/Aceh/2024-10-09,38649.14453125
Cabai Rawit Merah/Aceh/2024-10-10,38649.14453125
Cabai Rawit Merah/Aceh/2024-10-11,38652.23046875
Cabai Rawit Merah/Aceh/2024-10-12,38652.23046875
Cabai Rawit Merah/Aceh/2024-10-13,38652.23046875
Cabai Rawit Merah/Aceh/2024-10-14,38652.23046875
Cabai Rawit Merah/Aceh/2024-10-15,38652.23046875
Cabai Rawit Merah/Aceh/2024-10-16,38652.23046875
Cabai Rawit Merah/Aceh/2024-10-17,38657.03515625
Cabai Rawit Merah/Aceh/2024-10-18,38657.03515625
Cabai Rawit Merah/Aceh/2024-10-19,38657.03515625
Cabai Rawit Merah/Aceh/2024-10-20,38657.03515625
Cabai Rawit Merah/Aceh/2024-10-21,38657.03515625
Cabai Rawit Merah/Aceh/2024-10-22,38657.03515625
Cabai Rawit Merah/Aceh/2024-10-23,38657.03515625
Cabai Rawit Merah/Aceh/2024-10-24,38657.03515625
Cabai Rawit Merah/Aceh/2024-10-25,38657.03515625
Cabai Rawit Merah/Aceh/2024-10-26,38657.03515625
Cabai Rawit Merah/Aceh/2024-10-27,38657.03515625
Cabai Rawit Merah/Aceh/2024-10-28,38661.921875
Cabai Rawit Merah/Aceh/2024-10-29,38661.921875
Cabai Rawit Merah/Aceh/2024-10-30,38661.921875
Cabai Rawit Merah/Aceh/2024-10-31,38661.921875
Cabai Rawit Merah/Aceh/2024-11-01,38661.921875
Cabai Rawit Merah/Aceh/2024-11-02,38661.921875
Cabai Rawit Merah/Aceh/2024-11-03,38661.921875
Cabai Rawit Merah/Aceh/2024-11-04,38661.921875
Cabai Rawit Merah/Aceh/2024-11-05,38661.921875
Cabai Rawit Merah/Aceh/2024-11-06,38670.34375
Cabai Rawit Merah/Aceh/2024-11-07,38670.34375
Cabai Rawit Merah/Aceh/2024-11-08,38670.34375
Cabai Rawit Merah/Aceh/2024-11-09,38670.34375
Cabai Rawit Merah/Aceh/2024-11-10,38670.34375
Cabai Rawit Merah/Aceh/2024-11-11,38670.34375
Cabai Rawit Merah/Aceh/2024-11-12,38670.34375
Cabai Rawit Merah/Aceh/2024-11-13,38670.34375
Cabai Rawit Merah/Aceh/2024-11-14,38670.34375
Cabai Rawit Merah/Aceh/2024-11-15,38670.34375
Cabai Rawit Merah/Aceh/2024-11-16,38670.34375
Cabai Rawit Merah/Aceh/2024-11-17,38670.34375
Cabai Rawit Merah/Aceh/2024-11-18,38670.34375
Cabai Rawit Merah/Aceh/2024-11-19,38670.34375
Cabai Rawit Merah/Aceh/2024-11-20,38670.34375
Cabai Rawit Merah/Aceh/2024-11-21,38670.34375
Cabai Rawit Merah/Aceh/2024-11-22,38670.34375
Cabai Rawit Merah/Aceh/2024-11-23,38670.34375
Cabai Rawit Merah/Aceh/2024-11-24,38670.34375
Cabai Rawit Merah/Aceh/2024-11-25,38670.34375
Cabai Rawit Merah/Aceh/2024-11-26,38670.34375
Cabai Rawit Merah/Aceh/2024-11-27,38670.34375
Cabai Rawit Merah/Aceh/2024-11-28,38670.34375
Cabai Rawit Merah/Aceh/2024-11-29,38670.34375
Cabai Rawit Merah/Aceh/2024-11-30,38670.34375
Cabai Rawit Merah/Aceh/2024-12-01,38670.34375
Cabai Rawit Merah/Aceh/2024-12-02,38670.34375
Cabai Rawit Merah/Aceh/2024-12-03,38670.34375
Cabai Rawit Merah/Aceh/2024-12-04,38670.34375
Cabai Rawit Merah/Aceh/2024-12-05,38670.34375
Cabai Rawit Merah/Aceh/2024-12-06,38670.34375
Cabai Rawit Merah/Aceh/2024-12-07,38670.34375
Cabai Rawit Merah/Aceh/2024-12-08,38670.34375
Cabai Rawit Merah/Aceh/2024-12-09,38670.34375
