id,price
Bawang Putih Bonggol/Aceh/2024-10-01,24298.232421875
Bawang Putih Bonggol/Aceh/2024-10-02,23613.2421875
Bawang Putih Bonggol/Aceh/2024-10-03,23684.46484375
Bawang Putih Bonggol/Aceh/2024-10-04,23774.828125
Bawang Putih Bonggol/Aceh/2024-10-05,23776.49609375
Bawang Putih Bonggol/Aceh/2024-10-06,23777.66015625
Bawang Putih Bonggol/Aceh/2024-10-07,23694.72265625
Bawang Putih Bonggol/Aceh/2024-10-08,23660.5390625
Bawang Putih Bonggol/Aceh/2024-10-09,23575.5234375
Bawang Putih Bonggol/Aceh/2024-10-10,23568.62890625
Bawang Putih Bonggol/Aceh/2024-10-11,23614.482421875
Bawang Putih Bonggol/Aceh/2024-10-12,23614.7109375
Bawang Putih Bonggol/Aceh/2024-10-13,23614.7109375
Bawang Putih Bonggol/Aceh/2024-10-14,23491.173828125
Bawang Putih Bonggol/Aceh/2024-10-15,23491.173828125
Bawang Putih Bonggol/Aceh/2024-10-16,23601.28125
Bawang Putih Bonggol/Aceh/2024-10-17,23596.07421875
Bawang Putih Bonggol/Aceh/2024-10-18,23614.482421875
Bawang Putih Bonggol/Aceh/2024-10-19,23614.7109375
Bawang Putih Bonggol/Aceh/2024-10-20,23614.7109375
Bawang Putih Bonggol/Aceh/2024-10-21,23491.173828125
Bawang Putih Bonggol/Aceh/2024-10-22,23491.173828125
Bawang Putih Bonggol/Aceh/2024-10-23,23601.28125
Bawang Putih Bonggol/Aceh/2024-10-24,23596.07421875
Bawang Putih Bonggol/Aceh/2024-10-25,23614.482421875
Bawang Putih Bonggol/Aceh/2024-10-26,23614.7109375
Bawang Putih Bonggol/Aceh/2024-10-27,23614.7109375
Bawang Putih Bonggol/Aceh/2024-10-28,23491.173828125
Bawang Putih Bonggol/Aceh/2024-10-29,23491.173828125
Bawang Putih Bonggol/Aceh/2024-10-30,23601.28125
Bawang Putih Bonggol/Aceh/2024-10-31,23596.07421875
Bawang Putih Bonggol/Aceh/2024-11-01,23614.482421875
Bawang Putih Bonggol/Aceh/2024-11-02,23614.7109375
Bawang Putih Bonggol/Aceh/2024-11-03,23614.7109375
Bawang Putih Bonggol/Aceh/2024-11-04,23491.173828125
Bawang Putih Bonggol/Aceh/2024-11-05,23491.173828125
Bawang Putih Bonggol/Aceh/2024-11-06,23601.28125
Bawang Putih Bonggol/Aceh/2024-11-07,23596.07421875
Bawang Putih Bonggol/Aceh/2024-11-08,23614.482421875
Bawang Putih Bonggol/Aceh/2024-11-09,23614.7109375
Bawang Putih Bonggol/Aceh/2024-11-10,23614.7109375
Bawang Putih Bonggol/Aceh/2024-11-11,23491.173828125
Bawang Putih Bonggol/Aceh/2024-11-12,23491.173828125
Bawang Putih Bonggol/Aceh/2024-11-13,23601.28125
Bawang Putih Bonggol/Aceh/2024-11-14,23596.07421875
Bawang Putih Bonggol/Aceh/2024-11-15,23614.482421875
Bawang Putih Bonggol/Aceh/2024-11-16,23614.7109375
Bawang Putih Bonggol/Aceh/2024-11-17,23614.7109375
Bawang Putih Bonggol/Aceh/2024-11-18,23491.173828125
Bawang Putih Bonggol/Aceh/2024-11-19,23491.173828125
Bawang Putih Bonggol/Aceh/2024-11-20,23600.318359375
Bawang Putih Bonggol/Aceh/2024-11-21,23597.12890625
Bawang Putih Bonggol/Aceh/2024-11-22,23615.537109375
Bawang Putih Bonggol/Aceh/2024-11-23,23615.765625
Bawang Putih Bonggol/Aceh/2024-11-24,23614.015625
Bawang Putih Bonggol/Aceh/2024-11-25,23494.07421875
Bawang Putih Bonggol/Aceh/2024-11-26,23490.478515625
Bawang Putih Bonggol/Aceh/2024-11-27,23600.5859375
Bawang Putih Bonggol/Aceh/2024-11-28,23583.234375
Bawang Putih Bonggol/Aceh/2024-11-29,23601.642578125
Bawang Putih Bonggol/Aceh/2024-11-30,23617.232421875
Bawang Putih Bonggol/Aceh/2024-12-01,23713.78125
Bawang Putih Bonggol/Aceh/2024-12-02,23640.517578125
Bawang Putih Bonggol/Aceh/2024-12-03,23639.69140625
Bawang Putih Bonggol/Aceh/2024-12-04,23700.3515625
Bawang Putih Bonggol/Aceh/2024-12-05,23695.14453125
Bawang Putih Bonggol/Aceh/2024-12-06,23713.552734375
Bawang Putih Bonggol/Aceh/2024-12-07,23713.78125
Bawang Putih Bonggol/Aceh/2024-12-08,23741.060546875
Bawang Putih Bonggol/Aceh/2024-12-09,23684.740234375
Bawang Putih Bonggol/Aceh/2024-12-10,23683.9140625
Bawang Putih Bonggol/Aceh/2024-12-11,23744.57421875
Bawang Putih Bonggol/Aceh/2024-12-12,23751.986328125
Bawang Putih Bonggol/Aceh/2024-12-13,23753.451171875
Bawang Putih Bonggol/Aceh/2024-12-14,23755.15234375
Bawang Putih Bonggol/Aceh/2024-12-15,23755.15234375
Bawang Putih Bonggol/Aceh/2024-12-16,23681.95703125
Bawang Putih Bonggol/Aceh/2024-12-17,23681.95703125
Bawang Putih Bonggol/Aceh/2024-12-18,23777.859375
Bawang Putih Bonggol/Aceh/2024-12-19,23772.65234375
Bawang Putih Bonggol/Aceh/2024-12-20,23754.923828125
Bawang Putih Bonggol/Aceh/2024-12-21,23755.15234375
Bawang Putih Bonggol/Aceh/2024-12-22,23749.373046875
Bawang Putih Bonggol/Aceh/2024-12-23,23676.17578125
Bawang Putih Bonggol/Aceh/2024-12-24,23676.17578125
Bawang Putih Bonggol/Aceh/2024-12-25,23772.080078125
Bawang Putih Bonggol/Aceh/2024-12-26,23766.873046875
Bawang Putih Bonggol/Aceh/2024-12-27,23749.14453125
Bawang Putih Bonggol/Aceh/2024-12-28,23749.373046875
Bawang Putih Bonggol/Aceh/2024-12-29,23749.373046875
Bawang Putih Bonggol/Aceh/2024-12-30,23676.17578125
Bawang Putih Bonggol/Aceh/2024-12-31,23676.17578125
Bawang Putih Bonggol/Bali/2024-10-01,20782.646484375
Bawang Putih Bonggol/Bali/2024-10-02,19475.296875
Bawang Putih Bonggol/Bali/2024-10-03,19475.296875
Bawang Putih Bonggol/Bali/2024-10-04,19475.296875
Bawang Putih Bonggol/Bali/2024-10-05,19475.296875
Bawang Putih Bonggol/Bali/2024-10-06,19475.296875
Bawang Putih Bonggol/Bali/2024-10-07,19475.296875
Bawang Putih Bonggol/Bali/2024-10-08,19475.296875
Bawang Putih Bonggol/Bali/2024-10-09,19475.296875
Bawang Putih Bonggol/Bali/2024-10-10,19475.296875
Bawang Putih Bonggol/Bali/2024-10-11,19475.296875
Bawang Putih Bonggol/Bali/2024-10-12,19475.296875
Bawang Putih Bonggol/Bali/2024-10-13,19475.296875
Bawang Putih Bonggol/Bali/2024-10-14,19475.296875
Bawang Putih Bonggol/Bali/2024-10-15,19475.296875
Bawang Putih Bonggol/Bali/2024-10-16,19475.296875
Bawang Putih Bonggol/Bali/2024-10-17,19475.296875
Bawang Putih Bonggol/Bali/2024-10-18,19475.296875
Bawang Putih Bonggol/Bali/2024-10-19,19475.296875
Bawang Putih Bonggol/Bali/2024-10-20,19475.296875
Bawang Putih Bonggol/Bali/2024-10-21,19475.296875
Bawang Putih Bonggol/Bali/2024-10-22,19475.296875
Bawang Putih Bonggol/Bali/2024-10-23,19475.296875
Bawang Putih Bonggol/Bali/2024-10-24,19475.296875
