id,price
Minyak Goreng Curah/Aceh/2024-10-01,15163.0556640625
Minyak Goreng Curah/Aceh/2024-10-02,13607.3623046875
Minyak Goreng Curah/Aceh/2024-10-03,13607.3623046875
Minyak Goreng Curah/Aceh/2024-10-04,13607.3623046875
Minyak Goreng Curah/Aceh/2024-10-05,13607.3623046875
Minyak Goreng Curah/Aceh/2024-10-06,13607.3623046875
Minyak Goreng Curah/Aceh/2024-10-07,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-08,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-09,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-10,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-11,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-12,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-13,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-14,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-15,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-16,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-17,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-18,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-19,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-20,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-21,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-22,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-23,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-24,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-25,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-26,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-27,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-28,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-29,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-30,13280.283203125
Minyak Goreng Curah/Aceh/2024-10-31,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-01,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-02,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-03,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-04,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-05,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-06,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-07,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-08,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-09,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-10,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-11,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-12,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-13,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-14,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-15,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-16,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-17,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-18,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-19,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-20,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-21,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-22,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-23,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-24,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-25,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-26,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-27,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-28,13280.283203125
Minyak Goreng Curah/Aceh/2024-11-29,13280.283203125
