id,price
Beras Medium/Aceh/2024-10-01,13245.3203125
Beras Medium/Aceh/2024-10-02,12521.4638671875
Beras Medium/Aceh/2024-10-03,11995.8974609375
Beras Medium/Aceh/2024-10-04,11765.748046875
Beras Medium/Aceh/2024-10-05,11120.4892578125
Beras Medium/Aceh/2024-10-06,11059.9384765625
Beras Medium/Aceh/2024-10-07,11034.8720703125
Beras Medium/Aceh/2024-10-08,11030.5654296875
Beras Medium/Aceh/2024-10-09,10696.689453125
Beras Medium/Aceh/2024-10-10,10707.2626953125
Beras Medium/Aceh/2024-10-11,10670.5634765625
Beras Medium/Aceh/2024-10-12,10671.0869140625
Beras Medium/Aceh/2024-10-13,10674.8369140625
Beras Medium/Aceh/2024-10-14,10668.80078125
Beras Medium/Aceh/2024-10-15,10668.80078125
Beras Medium/Aceh/2024-10-16,10668.80078125
Beras Medium/Aceh/2024-10-17,10668.80078125
Beras Medium/Aceh/2024-10-18,10670.294921875
Beras Medium/Aceh/2024-10-19,10679.76953125
Beras Medium/Aceh/2024-10-20,10679.76953125
Beras Medium/Aceh/2024-10-21,10667.76953125
Beras Medium/Aceh/2024-10-22,10667.76953125
Beras Medium/Aceh/2024-10-23,10667.76953125
Beras Medium/Aceh/2024-10-24,10667.76953125
Beras Medium/Aceh/2024-10-25,10679.24609375
Beras Medium/Aceh/2024-10-26,10679.76953125
Beras Medium/Aceh/2024-10-27,10679.76953125
Beras Medium/Aceh/2024-10-28,10667.76953125
Beras Medium/Aceh/2024-10-29,10667.76953125
Beras Medium/Aceh/2024-10-30,10667.76953125
Beras Medium/Aceh/2024-10-31,10667.76953125
Beras Medium/Aceh/2024-11-01,10679.24609375
Beras Medium/Aceh/2024-11-02,10679.76953125
Beras Medium/Aceh/2024-11-03,10679.76953125
Beras Medium/Aceh/2024-11-04,10667.76953125
Beras Medium/Aceh/2024-11-05,10667.76953125
Beras Medium/Aceh/2024-11-06,10667.76953125
Beras Medium/Aceh/2024-11-07,10667.76953125
Beras Medium/Aceh/2024-11-08,10679.24609375
Beras Medium/Aceh/2024-11-09,10679.76953125
Beras Medium/Aceh/2024-11-10,10679.76953125
Beras Medium/Aceh/2024-11-11,10667.76953125
Beras Medium/Aceh/2024-11-12,10667.76953125
Beras Medium/Aceh/2024-11-13,10667.9521484375
Beras Medium/Aceh/2024-11-14,10667.9521484375
Beras Medium/Aceh/2024-11-15,10679.4287109375
Beras Medium/Aceh/2024-11-16,10679.9521484375
