id,price
Daging Sapi Murni/Aceh/2024-10-01,149745.046875
Daging Sapi Murni/Aceh/2024-10-02,149745.046875
Daging Sapi Murni/Aceh/2024-10-03,149745.046875
Daging Sapi Murni/Aceh/2024-10-04,149745.046875
Daging Sapi Murni/Aceh/2024-10-05,149745.046875
Daging Sapi Murni/Aceh/2024-10-06,149745.046875
Daging Sapi Murni/Aceh/2024-10-07,149745.046875
Daging Sapi Murni/Aceh/2024-10-08,149745.046875
Daging Sapi Murni/Aceh/2024-10-09,149745.046875
Daging Sapi Murni/Aceh/2024-10-10,149745.046875
Daging Sapi Murni/Aceh/2024-10-11,149745.046875
Daging Sapi Murni/Aceh/2024-10-12,149745.046875
Daging Sapi Murni/Aceh/2024-10-13,149745.046875
Daging Sapi Murni/Aceh/2024-10-14,149745.046875
Daging Sapi Murni/Aceh/2024-10-15,149745.046875
Daging Sapi Murni/Aceh/2024-10-16,149745.046875
Daging Sapi Murni/Aceh/2024-10-17,149745.046875
Daging Sapi Murni/Aceh/2024-10-18,149745.046875
Daging Sapi Murni/Aceh/2024-10-19,149745.046875
Daging Sapi Murni/Aceh/2024-10-20,149745.046875
Daging Sapi Murni/Aceh/2024-10-21,149745.046875
Daging Sapi Murni/Aceh/2024-10-22,149745.046875
Daging Sapi Murni/Aceh/2024-10-23,149745.046875
Daging Sapi Murni/Aceh/2024-10-24,149745.046875
Daging Sapi Murni/Aceh/2024-10-25,149745.046875
Daging Sapi Murni/Aceh/2024-10-26,149745.046875
Daging Sapi Murni/Aceh/2024-10-27,149745.046875
Daging Sapi Murni/Aceh/2024-10-28,149745.046875
Daging Sapi Murni/Aceh/2024-10-29,149745.046875
Daging Sapi Murni/Aceh/2024-10-30,149745.046875
Daging Sapi Murni/Aceh/2024-10-31,149745.046875
Daging Sapi Murni/Aceh/2024-11-01,149745.046875
Daging Sapi Murni/Aceh/2024-11-02,149745.046875
Daging Sapi Murni/Aceh/2024-11-03,149745.046875
Daging Sapi Murni/Aceh/2024-11-04,149745.046875
Daging Sapi Murni/Aceh/2024-11-05,149745.046875
Daging Sapi Murni/Aceh/2024-11-06,149745.046875
Daging Sapi Murni/Aceh/2024-11-07,149745.046875
Daging Sapi Murni/Aceh/2024-11-08,149745.046875
Daging Sapi Murni/Aceh/2024-11-09,149745.046875
Daging Sapi Murni/Aceh/2024-11-10,149745.046875
Daging Sapi Murni/Aceh/2024-11-11,149745.046875
Daging Sapi Murni/Aceh/2024-11-12,149745.046875
Daging Sapi Murni/Aceh/2024-11-13,149745.046875
Daging Sapi Murni/Aceh/2024-11-14,149745.046875
Daging Sapi Murni/Aceh/2024-11-15,149745.046875
Daging Sapi Murni/Aceh/2024-11-16,149745.046875
Daging Sapi Murni/Aceh/2024-11-17,149745.046875
Daging Sapi Murni/Aceh/2024-11-18,149745.046875
Daging Sapi Murni/Aceh/2024-11-19,149745.046875
Daging Sapi Murni/Aceh/2024-11-20,149745.046875
Daging Sapi Murni/Aceh/2024-11-21,149745.046875
Daging Sapi Murni/Aceh/2024-11-22,149745.046875
Daging Sapi Murni/Aceh/2024-11-23,149745.046875
Daging Sapi Murni/Aceh/2024-11-24,149745.046875
Daging Sapi Murni/Aceh/2024-11-25,149745.046875
Daging Sapi Murni/Aceh/2024-11-26,149745.046875
Daging Sapi Murni/Aceh/2024-11-27,149745.046875
Daging Sapi Murni/Aceh/2024-11-28,149745.046875
Daging Sapi Murni/Aceh/2024-11-29,149745.046875
Daging Sapi Murni/Aceh/2024-11-30,149745.046875
Daging Sapi Murni/Aceh/2024-12-01,149745.046875
Daging Sapi Murni/Aceh/2024-12-02,149745.046875
Daging Sapi Murni/Aceh/2024-12-03,149745.046875
Daging Sapi Murni/Aceh/2024-12-04,149745.046875
Daging Sapi Murni/Aceh/2024-12-05,149745.046875
Daging Sapi Murni/Aceh/2024-12-06,149745.046875
Daging Sapi Murni/Aceh/2024-12-07,149745.046875
Daging Sapi Murni/Aceh/2024-12-08,149745.046875
Daging Sapi Murni/Aceh/2024-12-09,149745.046875
Daging Sapi Murni/Aceh/2024-12-10,149745.046875
Daging Sapi Murni/Aceh/2024-12-11,149745.046875
Daging Sapi Murni/Aceh/2024-12-12,149745.046875
Daging Sapi Murni/Aceh/2024-12-13,149745.046875
Daging Sapi Murni/Aceh/2024-12-14,149745.046875
Daging Sapi Murni/Aceh/2024-12-15,149745.046875
Daging Sapi Murni/Aceh/2024-12-16,149745.046875
Daging Sapi Murni/Aceh/2024-12-17,149745.046875
Daging Sapi Murni/Aceh/2024-12-18,149745.046875
Daging Sapi Murni/Aceh/2024-12-19,149745.046875
Daging Sapi Murni/Aceh/2024-12-20,149745.046875
Daging Sapi Murni/Aceh/2024-12-21,149745.046875
Daging Sapi Murni/Aceh/2024-12-22,149745.046875
Daging Sapi Murni/Aceh/2024-12-23,149745.046875
Daging Sapi Murni/Aceh/2024-12-24,149745.046875
Daging Sapi Murni/Aceh/2024-12-25,149745.046875
Daging Sapi Murni/Aceh/2024-12-26,149745.046875
Daging Sapi Murni/Aceh/2024-12-27,149745.046875
Daging Sapi Murni/Aceh/2024-12-28,149745.046875
Daging Sapi Murni/Aceh/2024-12-29,149745.046875
Daging Sapi Murni/Aceh/2024-12-30,149745.046875
Daging Sapi Murni/Aceh/2024-12-31,149745.046875
Daging Sapi Murni/Bali/2024-10-01,111801.1796875
Daging Sapi Murni/Bali/2024-10-02,111801.1796875
Daging Sapi Murni/Bali/2024-10-03,111801.1796875
Daging Sapi Murni/Bali/2024-10-04,111801.1796875
Daging Sapi Murni/Bali/2024-10-05,111801.1796875
Daging Sapi Murni/Bali/2024-10-06,111801.1796875
Daging Sapi Murni/Bali/2024-10-07,111801.1796875
Daging Sapi Murni/Bali/2024-10-08,111801.1796875
Daging Sapi Murni/Bali/2024-10-09,111801.1796875
Daging Sapi Murni/Bali/2024-10-10,111801.1796875
Daging Sapi Murni/Bali/2024-10-11,111801.1796875
Daging Sapi Murni/Bali/2024-10-12,111801.1796875
Daging Sapi Murni/Bali/2024-10-13,111801.1796875
Daging Sapi Murni/Bali/2024-10-14,111801.1796875
